is_login;playback_location;platform;play_time;end_time;referrer;average_bitrate;bitrate_range;total_bytes;referrer_group;completed;player_name;has_ad;os_name;os_version;browser_name;browser_version;is_premium;play_duration;content_type;stream_type;title;category_name
FALSE;embed;web-mobile;2020-02-02T13:40:49.000Z;2020-02-02T13:41:19.000Z;https://m.merdeka.com/gaya/9-manfaat-kunyit-untuk-kecantikan.html;300000;200-500;1087500;merdeka;TRUE;videojs;TRUE;Android;8.1.0;MiuiBrowser;11.4.3;FALSE;29;vod;;Pria Dikurung Warga dalam Rumah Sepulang dari Wuhan;News
FALSE;embed;web-mobile;2020-02-02T07:36:10.000Z;2020-02-02T07:36:55.000Z;https://m.merdeka.com/teknologi/deretan-handphone-canggih-yang-dukung-5g.html;600;0-200;1500;merdeka;TRUE;videojs;TRUE;Android;9;Chrome Mobile;79.0.3945;FALSE;28;vod;;Pria Dikurung Warga dalam Rumah Sepulang dari Wuhan;News
FALSE;embed;web-mobile;2020-02-02T06:25:34.000Z;2020-02-02T06:26:10.000Z;https://m.merdeka.com/trending/7-potret-rumah-mewah-yang-akan-ditinggali-pangeran-harry-dan-meghan-di-kanada.html;300000;200-500;1087500;merdeka;TRUE;videojs;TRUE;Android;9;Facebook;255.0.0;FALSE;29;vod;;Pria Dikurung Warga dalam Rumah Sepulang dari Wuhan;News
FALSE;embed;web-mobile;2020-02-02T02:52:04.000Z;2020-02-02T02:52:07.000Z;https://m.merdeka.com/pendidikan/kata-para-ahli-inilah-5-teori-pembentukan-negara.html;600;0-200;1500;merdeka;FALSE;videojs;TRUE;Android;9;Chrome Mobile WebView;70.0.3538;FALSE;3;vod;;Pria Dikurung Warga dalam Rumah Sepulang dari Wuhan;News
FALSE;embed;web-desktop;2020-02-02T12:07:31.000Z;2020-02-02T12:07:45.000Z;https://www.merdeka.com/gaya/5-manfaat-kecantikan-dari-minum-jus-jambu-biji-secara-teratur.html;700;0-200;1750;merdeka;FALSE;videojs;TRUE;Windows;7;Chrome;79.0.3945;FALSE;13;vod;;Pria Dikurung Warga dalam Rumah Sepulang dari Wuhan;News
FALSE;embed;web-mobile;2020-02-02T13:11:32.000Z;2020-02-02T13:12:02.000Z;https://m.merdeka.com/artis/tinggal-di-rumah-senilai-rp300-miliar-intip-koleksi-hewan-peliharaan-alshad-ahmad.html?utm_source=FB&utm_medium=post&utm_campaign=FB_rdks;300000;200-500;337500;merdeka;FALSE;videojs;TRUE;Android;7.0;Facebook;252.0.0;FALSE;9;vod;;Pria Dikurung Warga dalam Rumah Sepulang dari Wuhan;News
FALSE;embed;web-mobile;2020-02-02T12:37:43.000Z;2020-02-02T12:37:43.000Z;https://m.merdeka.com/uang/inilah-besaran-gaji-kalau-jadi-direktur-di-perusahaan-negara-indonesia.html;600;0-200;750;merdeka;FALSE;videojs;TRUE;Android;9;Chrome Mobile;79.0.3945;FALSE;0;vod;;Pria Dikurung Warga dalam Rumah Sepulang dari Wuhan;News
TRUE;direct;app-android;2020-02-02T04:49:11.000Z;2020-02-02T04:49:11.000Z;movie profile;300000;200-500;0;others;FALSE;KmkExoVideoView;TRUE;;28;;;FALSE;0;vod;;Episode 01;Movies
FALSE;embed;web-mobile;2020-02-02T05:01:28.000Z;2020-02-02T05:02:10.000Z;https://m.liputan6.com/news/read/3959471/ratusan-pengendara-motor-terjaring-razia-lalu-lintas-dan-keselamatan-di-jatinegara;600;0-200;1500;liputan6;FALSE;videojs;TRUE;Android;8.1.0;Chrome Mobile;71.0.3578;FALSE;15;vod;;Ratusan Pengendara Motor Terjaring Razia Lalu Lintas dan Keselamatan di Jatinegara - Liputan 6 Siang;News
FALSE;direct;app-android;2020-02-02T15:42:41.000Z;2020-02-02T15:45:48.000Z;vod watchpage;300000;200-500;7162500;others;TRUE;KmkExoVideoView;TRUE;;27;;;FALSE;191;vod;;BERUBAH?!! Inilah Transformasi Rara dari LIDA Sampai Jadi Host;Entertainment
FALSE;direct;app-android;2020-02-01T17:42:37.000Z;2020-02-01T17:42:48.000Z;livestreaming watchpage;300000;200-500;5625000;others;;KmkExoVideoView;TRUE;;25;;;FALSE;15;livestreaming;TvStream;Jaktv;
FALSE;direct;web-desktop;2020-02-02T05:03:22.000Z;2020-02-02T05:03:34.000Z;https://www.vidio.com/live/206-ochannel;;unknown;0;internal;;videojs;TRUE;Windows;10;Chrome;78.0.3904;FALSE;0;livestreaming;TvStream;Jaktv;
FALSE;embed;web-mobile;2020-02-02T08:55:09.000Z;2020-02-02T08:55:09.000Z;https://m.bola.net/spanyol/tarik-isco-dan-toni-kroos-di-jeda-pertandingan-begini-penjelasan-zinedine-zidane-990aa1.html;600;0-200;750;bolanet;FALSE;videojs;TRUE;Android;8.1.0;Chrome Mobile;79.0.3945;FALSE;0;vod;;Real Madrid Menang Atas Atletico Madrid;Sports
FALSE;direct;app-android;2020-02-02T01:50:27.000Z;2020-02-02T01:50:32.000Z;collection;300000;200-500;141262500;others;FALSE;KmkExoVideoView;TRUE;REL;Build.VERSION.CODENAME (22);;;FALSE;3767;vod;;Cinta Karena Cinta - Episode 298 dan 299 Part 1/2;TV Show
FALSE;direct;web-mobile;2020-02-02T12:34:09.000Z;2020-02-02T13:41:22.000Z;https://m.vidio.com/watch/4925-tiba-tiba-cinta-ep-2;300000;200-500;115800000;internal;TRUE;videojs;TRUE;Android;5.1.1;Samsung Internet;10.2;FALSE;3088;vod;;Tiba Tiba Cinta EP 3;Movies
FALSE;direct;app-android;2020-02-02T16:46:26.000Z;2020-02-02T16:54:37.000Z;search_result;300000;200-500;192975000;others;TRUE;KmkExoVideoView;TRUE;;22;;;FALSE;5146;vod;;Cinta Karena Cinta - Episode 261;TV Show
FALSE;embed;web-mobile;2020-02-02T08:08:01.000Z;2020-02-02T08:08:01.000Z;https://m.bola.net/spanyol/real-madrid-bidik-roberto-firmino-gantikan-karim-benzema-769ec6.html;600;0-200;750;bolanet;FALSE;videojs;TRUE;Android;8.1.0;Chrome Mobile WebView;79.0.3945;FALSE;0;vod;;Vote di Indonesian Soccer Awards Pemain Favorit Liga 1 Anda;Sports
FALSE;embed;web-mobile;2020-02-02T01:19:20.000Z;2020-02-02T01:19:57.000Z;https://m.bola.net/indonesia/aji-santoso-tak-bisa-dampingi-persebaya-jelang-hadapi-sabah-fa-dc941f.html;600;0-200;750;bolanet;FALSE;videojs;TRUE;Android;9;Chrome Mobile;79.0.3945;FALSE;7;vod;;Cerita Bhayangkara FC Menjadi Tim Bertabur Bintang untuk Liga 1 2020;Sports
FALSE;embed;web-mobile;2020-02-02T00:33:22.000Z;2020-02-02T00:34:47.000Z;https://m.liputan6.com/ucnews/4163841/guardiola-kalau-begini-terus-liverpool-bisa-pecahkan-rekor-city?utm_source=Digital+Marketing&utm_medium=Partnership&utm_campaign=ucnews&uc_news_item_id=1260037823284763&uc_news_app=browser_iflow;300000;200-500;2700000;liputan6;TRUE;videojs;TRUE;Android;5.1;UC Browser;12.13.5;FALSE;72;vod;;Klopp Terkejut dengan Pernyataan Firmino Setelah Liverpool Menang Lagi;Sports
FALSE;embed;web-mobile;2020-02-02T14:33:13.000Z;2020-02-02T14:35:10.000Z;https://m.liputan6.com/regional/read/4169201/penyesalan-2-gadis-cantik-penyebar-hoaks-bakso-daging-tikus?utm_term=Autofeed&utm_campaign=Echobox&utm_medium=Social&utm_source=Facebook;300000;200-500;4162500;liputan6;FALSE;videojs;TRUE;Android;7.1.1;Facebook;255.0.0;FALSE;111;vod;;Aksi Pengoplos Gas Elpiji Berakhir di Tangan Polisi Pemalang;News
FALSE;embed;web-mobile;2020-02-02T14:35:01.000Z;2020-02-02T14:36:36.000Z;https://m.liputan6.com/regional/read/4169201/penyesalan-2-gadis-cantik-penyebar-hoaks-bakso-daging-tikus?utm_term=Autofeed&utm_campaign=Echobox&utm_medium=Social&utm_source=Facebook;300000;200-500;1837500;liputan6;FALSE;videojs;TRUE;Android;5.1.1;Facebook;253.0.0;FALSE;49;vod;;Aksi Pengoplos Gas Elpiji Berakhir di Tangan Polisi Pemalang;News
FALSE;embed;web-mobile;2020-02-02T11:32:28.000Z;2020-02-02T11:35:05.000Z;https://m.liputan6.com/regional/read/4169201/penyesalan-2-gadis-cantik-penyebar-hoaks-bakso-daging-tikus?utm_term=Autofeed&utm_campaign=Echobox&utm_medium=Social&utm_source=Facebook;300000;200-500;4425000;liputan6;FALSE;videojs;TRUE;Android;9;Facebook;253.0.0;FALSE;118;vod;;Aksi Pengoplos Gas Elpiji Berakhir di Tangan Polisi Pemalang;News
FALSE;embed;web-mobile;2020-02-02T16:15:52.000Z;2020-02-02T16:16:05.000Z;https://m.liputan6.com/regional/read/4169201/penyesalan-2-gadis-cantik-penyebar-hoaks-bakso-daging-tikus?utm_term=Autofeed&utm_campaign=Echobox&utm_medium=Social&utm_source=Facebook;300000;200-500;525000;liputan6;FALSE;videojs;TRUE;Android;9;Facebook;255.0.0;FALSE;14;vod;;Aksi Pengoplos Gas Elpiji Berakhir di Tangan Polisi Pemalang;News
FALSE;embed;web-mobile;2020-02-02T06:15:19.000Z;2020-02-02T06:16:05.000Z;https://m.dream.co.id/parenting/decor/trik-penyimpanan-pakaian-efisien-agar-tak-makan-tempat-191114d.html;600;0-200;750;dream;FALSE;videojs;TRUE;Android;7.1.2;Chrome Mobile WebView;79.0.3945;FALSE;46;vod;;Desain Baju Muslim Anak Ria Miranda x Nussa Official;Entertainment
FALSE;direct;web-mobile;2020-02-02T11:11:05.000Z;2020-02-02T11:11:05.000Z;;;unknown;0;empty;;videojs;FALSE;Android;9;Chrome Mobile;79.0.3945;FALSE;0;livestreaming;TvStream;TRANS TV;
FALSE;direct;web-desktop;2020-02-02T01:33:32.000Z;2020-02-02T01:33:50.000Z;https://www.vidio.com/live/733-trans-tv-stream;300000;200-500;11250000;internal;;videojs;FALSE;Windows;10;Chrome;79.0.3945;FALSE;30;livestreaming;TvStream;TRANS TV;
TRUE;direct;tv-android;2020-02-02T10:54:46.000Z;2020-02-02T10:54:46.000Z;home;;unknown;0;others;;KmkExoVideoView;FALSE;;28;;;FALSE;0;livestreaming;TvStream;TRANS TV;
FALSE;direct;web-desktop;2020-02-02T14:55:46.000Z;2020-02-02T15:01:19.000Z;;1320;0-200;569250;empty;;videojs;FALSE;Windows;10;Chrome;79.0.3945;FALSE;345;livestreaming;TvStream;TRANS TV;
TRUE;direct;app-android;2020-02-02T12:39:23.000Z;2020-02-02T12:42:21.000Z;livestreaming watchpage;300000;200-500;73125000;others;;KmkExoVideoView;FALSE;;27;;;FALSE;195;livestreaming;TvStream;TRANS TV;
TRUE;direct;app-android;2020-02-02T04:14:49.000Z;2020-02-02T04:15:05.000Z;live index;300000;200-500;5625000;others;;KmkExoVideoView;FALSE;;24;;;FALSE;15;livestreaming;TvStream;TRANS TV;
FALSE;direct;app-android;2020-02-02T12:09:54.000Z;2020-02-02T12:10:10.000Z;deeplink;300000;200-500;5625000;others;;KmkExoVideoView;FALSE;;19;;;FALSE;15;livestreaming;TvStream;TRANS TV;
FALSE;direct;app-android;2020-02-02T09:10:11.000Z;2020-02-02T09:10:36.000Z;livestreaming watchpage;300000;200-500;16875000;others;;KmkExoVideoView;FALSE;;26;;;FALSE;45;livestreaming;TvStream;TRANS TV;
TRUE;direct;app-android;2020-02-02T14:40:47.000Z;2020-02-02T14:41:38.000Z;live index;300000;200-500;45000000;others;;KmkExoVideoView;FALSE;;28;;;FALSE;120;livestreaming;TvStream;TRANS TV;
TRUE;direct;web-desktop;2020-02-02T06:12:35.000Z;2020-02-02T06:12:53.000Z;https://www.vidio.com/live/204-sctv;1320;0-200;49500;internal;;videojs;FALSE;Windows;10;Chrome;79.0.3945;FALSE;30;livestreaming;TvStream;TRANS TV;
FALSE;direct;web-desktop;2020-02-02T13:03:53.000Z;2020-02-02T13:08:07.000Z;https://www.vidio.com/live/782-antv;1320;0-200;123750;internal;;videojs;FALSE;Windows;7;Chrome;79.0.3945;FALSE;75;livestreaming;TvStream;TRANS TV;
FALSE;direct;tv-android;2020-02-02T05:00:47.000Z;2020-02-02T05:00:47.000Z;home;;unknown;0;others;;KmkExoVideoView;FALSE;;27;;;FALSE;0;livestreaming;TvStream;TRANS TV;
TRUE;direct;app-android;2020-02-02T00:21:20.000Z;2020-02-02T01:02:58.000Z;live index;300000;200-500;933750000;others;;KmkExoVideoView;FALSE;;19;;;FALSE;2490;livestreaming;TvStream;TRANS TV;
TRUE;direct;app-android;2020-02-02T10:51:44.000Z;2020-02-02T11:40:11.000Z;livestreaming watchpage;300000;200-500;45000000;others;;KmkExoVideoView;FALSE;;27;;;FALSE;120;livestreaming;TvStream;TRANS TV;
FALSE;direct;tv-android;2020-02-02T04:34:16.000Z;2020-02-02T13:16:17.000Z;home;300000;200-500;928125000;others;;KmkExoVideoView;FALSE;;28;;;FALSE;2475;livestreaming;TvStream;TRANS TV;
FALSE;direct;web-mobile;2020-02-02T09:33:12.000Z;2020-02-02T09:33:12.000Z;https://m.vidio.com/live/204-sctv-tv-stream;;unknown;0;internal;;videojs;FALSE;Android;6.0.1;Samsung Internet;4.2;FALSE;0;livestreaming;TvStream;TRANS TV;
TRUE;direct;tv-tizen;2020-02-02T03:18:47.000Z;2020-02-02T04:37:42.000Z;home;300000;200-500;1777500000;others;;;FALSE;;5.0;Mozilla/5.0 (SMART-TV;;;;;;;
TRUE;direct;app-android;2020-02-02T08:31:16.000Z;2020-02-02T08:31:38.000Z;live index;300000;200-500;22500000;others;;KmkExoVideoView;FALSE;;28;;;FALSE;60;livestreaming;TvStream;TRANS TV;
FALSE;direct;app-android;2020-02-02T07:19:41.000Z;2020-02-02T07:19:41.000Z;live index;300000;200-500;22500000;others;;KmkExoVideoView;FALSE;;25;;;FALSE;60;livestreaming;TvStream;TRANS TV;
FALSE;direct;web-desktop;2020-02-01T17:30:36.000Z;2020-02-01T19:07:21.000Z;https://int.search.myway.com/search/GGmain.jhtml?ct=ARS&n=78495436&p2=%5ECQ8%5Exdm310%5ETTAB02%5Eid&pg=GGmain&pn=1&ptb=1C23AA1C-46A2-4035-8C06-F5C2441F08C8&qs=&si=43&ss=sub&st=tab&trs=wtt&searchfor=Nonton+Live+Streaming+TransTV+TV+Online+Indonesia&feedurl=%252Fars%252Ffeedback%253ForiginalQuery%253Dtranstv%2526relatedQuery%253Dnonton%252Blive%252Bstreaming%252Btranstv%252Btv%252Bonline%252Bindonesia&tpr=jre10&ots=1580578216908;1320;0-200;9578250;others;;videojs;FALSE;Windows;7;Chrome;79.0.3945;FALSE;5805;livestreaming;TvStream;TRANS TV;
FALSE;direct;app-android;2020-02-02T10:43:11.000Z;2020-02-02T10:46:06.000Z;live index;300000;200-500;90000000;others;;KmkExoVideoView;FALSE;;25;;;FALSE;240;livestreaming;TvStream;TRANS TV;
FALSE;direct;app-android;2020-02-02T03:38:33.000Z;2020-02-02T03:38:33.000Z;Browser;300000;200-500;5625000;others;;KmkExoVideoView;FALSE;REL;26;;;FALSE;15;livestreaming;TvStream;TRANS TV;
FALSE;direct;app-android;2020-02-02T01:45:04.000Z;2020-02-02T07:05:14.000Z;entertainment index;300000;200-500;33750000;others;;KmkExoVideoView;FALSE;;25;;;FALSE;90;livestreaming;TvStream;TRANS TV;
FALSE;direct;tv-android;2020-02-02T11:43:15.000Z;2020-02-02T11:46:47.000Z;;300000;200-500;84375000;empty;;KmkExoVideoView;FALSE;;28;;;FALSE;225;livestreaming;TvStream;TRANS TV;
FALSE;embed;web-mobile;2020-02-02T12:32:17.000Z;2020-02-02T12:33:32.000Z;https://m.liputan6.com/regional/read/4169187/demam-dan-batuk-sepulang-dari-tiongkok-mahasiswi-diisolasi-di-rs-moewardi-solo;600;0-200;750;liputan6;FALSE;videojs;TRUE;Android;9;Chrome Mobile;74.0.3729;FALSE;22;vod;;Penjelasan RSUD Margono Purwokerto Perihal 2 WNA China Diduga Terinfeksi Virus Corona;News
FALSE;direct;web-desktop;2020-02-01T18:06:41.000Z;2020-02-01T18:16:35.000Z;https://www.vidio.com/premier/637/resep-cinta-kopi-cincau;1200;0-200;1500;internal;FALSE;videojs;TRUE;Windows;10;Chrome;79.0.3945;FALSE;464;vod;;FTV SCTV - Resep Cinta Kopi Cincau;Movies
TRUE;direct;app-android;2020-02-02T14:17:56.000Z;2020-02-02T16:30:56.000Z;live index;300000;200-500;1575000000;others;;KmkExoVideoView;FALSE;;29;;;TRUE;4200;livestreaming;TvStream;Bein 2;
FALSE;direct;tv-android;2020-02-02T06:39:39.000Z;2020-02-02T06:39:39.000Z;home;;unknown;0;others;;KmkExoVideoView;FALSE;;23;;;FALSE;0;livestreaming;TvStream;BeritaSatu;
FALSE;direct;app-android;2020-02-02T10:22:29.000Z;2020-02-02T10:27:53.000Z;live index;300000;200-500;39375000;others;;KmkExoVideoView;TRUE;;22;;;FALSE;105;livestreaming;TvStream;BeritaSatu;
TRUE;direct;tv-android;2020-02-02T03:27:26.000Z;2020-02-02T03:28:02.000Z;;300000;200-500;5625000;empty;;KmkExoVideoView;FALSE;;28;;;FALSE;15;livestreaming;TvStream;BeritaSatu;
FALSE;direct;web-desktop;2020-02-02T06:22:49.000Z;2020-02-02T06:22:49.000Z;https://www.vidio.com/live/204-sctv;;unknown;0;internal;;videojs;TRUE;Windows;10;Chrome;79.0.3945;FALSE;0;livestreaming;TvStream;BeritaSatu;
FALSE;embed;web-mobile;2020-02-02T08:44:34.000Z;2020-02-02T08:44:34.000Z;https://m.merdeka.com/peristiwa/mengupas-kecanggihan-rudal-rudal-buatan-indonesia.html;300000;200-500;0;merdeka;FALSE;videojs;TRUE;Android;9;UC Browser;12.13.5;FALSE;0;vod;;"Dony Pedro \King of The King\"" Kerajaan Baru di Tangerang""";News
FALSE;embed;web-mobile;2020-02-02T11:14:46.000Z;2020-02-02T11:15:00.000Z;https://m.merdeka.com/gaya/9-langkah-cara-membuat-surat-lamaran-kerja-yang-efektif-agar-mudah-diterima-kln.html;600;0-200;750;merdeka;FALSE;videojs;TRUE;Android;8.1.0;Chrome Mobile;69.0.3497;FALSE;14;vod;;"Dony Pedro \King of The King\"" Kerajaan Baru di Tangerang""";News
FALSE;embed;web-mobile;2020-02-02T08:09:35.000Z;2020-02-02T08:11:02.000Z;https://m.merdeka.com/trending/ini-potret-pom-bensin-soimah-di-pacitan-sederhana-banget.html;300000;200-500;2587500;merdeka;TRUE;videojs;TRUE;Android;9;Facebook;245.0.0;FALSE;69;vod;;"Dony Pedro \King of The King\"" Kerajaan Baru di Tangerang""";News
FALSE;embed;web-mobile;2020-02-02T13:01:56.000Z;2020-02-02T13:03:08.000Z;https://m.merdeka.com/artis/sederhana-dan-didominasi-warna-hijau-ini-6-potret-rumah-ustaz-maulana-di-makassar.html?utm_source=Facebook&utm_medium=post&utm_campaign=fb__yudi;300000;200-500;2475000;merdeka;TRUE;videojs;TRUE;Android;9;Facebook;255.0.0;FALSE;66;vod;;"Dony Pedro \King of The King\"" Kerajaan Baru di Tangerang""";News
FALSE;embed;web-mobile;2020-02-02T16:03:42.000Z;2020-02-02T16:04:51.000Z;https://m.merdeka.com/sehat/gejala-demam-berdarah-kln.html;300000;200-500;2587500;merdeka;TRUE;videojs;TRUE;Android;9;MiuiBrowser;11.4.3;FALSE;69;vod;;"Dony Pedro \King of The King\"" Kerajaan Baru di Tangerang""";News
FALSE;embed;web-mobile;2020-02-02T02:42:14.000Z;2020-02-02T02:43:31.000Z;https://m.liputan6.com/lifestyle/read/4167202/turis-muslim-china-di-sumbar-meminta-maaf-buat-resah-warga?_gl=1*1572203*_ga*YW1wLXBXQWp6aGM3RmkxN1B2Z2NfTmNkdWc.;400;0-200;500;liputan6;FALSE;videojs;TRUE;Android;7.1.2;Chrome Mobile;77.0.3865;FALSE;19;vod;;Takut Corona, Warga Sumbar Demo Hotel Turis China Menginap;News
TRUE;direct;app-android;2020-02-02T14:44:18.000Z;2020-02-02T14:49:32.000Z;livestreaming watchpage;300000;200-500;123750000;others;;KmkExoVideoView;TRUE;;27;;;FALSE;330;livestreaming;TvStream;Kompas - Breaking News - Gus Sholah Meninggal Dunia;
FALSE;direct;tv-android;2020-02-02T02:53:12.000Z;2020-02-02T03:24:01.000Z;;300000;200-500;675000000;empty;;KmkExoVideoView;FALSE;;25;;;FALSE;1800;livestreaming;TvStream;Kompas - Breaking News - Gus Sholah Meninggal Dunia;
TRUE;direct;app-android;2020-02-01T22:23:50.000Z;2020-02-01T22:23:50.000Z;livestreaming watchpage;300000;200-500;5625000;others;;KmkExoVideoView;TRUE;;28;;;FALSE;15;livestreaming;TvStream;Kompas - Breaking News - Gus Sholah Meninggal Dunia;
TRUE;direct;tv-android;2020-02-02T13:05:44.000Z;2020-02-02T13:07:53.000Z;;300000;200-500;61875000;empty;;KmkExoVideoView;FALSE;;28;;;FALSE;165;livestreaming;TvStream;Kompas - Breaking News - Gus Sholah Meninggal Dunia;
FALSE;direct;web-desktop;2020-02-02T14:51:27.000Z;2020-02-02T15:08:50.000Z;https://www.vidio.com/search?utf8=%E2%9C%93&q=kompas%20tv&qt=AutoSuggest;1320;0-200;1707750;internal;;videojs;TRUE;Windows;7;Chrome;79.0.3945;FALSE;1035;livestreaming;TvStream;Kompas - Breaking News - Gus Sholah Meninggal Dunia;
FALSE;direct;app-ios;2020-02-02T14:12:11.000Z;2020-02-02T14:14:14.000Z;livestream watch page;;unknown;0;others;;;TRUE;;iOS13.3;;;FALSE;0;livestreaming;TvStream;Kompas - Breaking News - Gus Sholah Meninggal Dunia;
TRUE;direct;app-ios;2020-02-02T08:06:13.000Z;2020-02-02T08:06:13.000Z;livestream watch page;;unknown;0;others;;;TRUE;;iOS12.4.4;;;FALSE;0;livestreaming;TvStream;Kompas - Breaking News - Gus Sholah Meninggal Dunia;
TRUE;direct;tv-android;2020-02-02T13:44:16.000Z;2020-02-02T13:44:16.000Z;deeplink;;unknown;0;others;;KmkExoVideoView;FALSE;;27;;;FALSE;0;livestreaming;TvStream;Kompas - Breaking News - Gus Sholah Meninggal Dunia;
TRUE;direct;app-android;2020-02-02T16:44:50.000Z;2020-02-02T16:59:40.000Z;live index;300000;200-500;360000000;others;;KmkExoVideoView;FALSE;;28;;;FALSE;960;livestreaming;TvStream;ANTV;
TRUE;direct;app-android;2020-02-02T11:18:58.000Z;2020-02-02T11:18:58.000Z;live index;300000;200-500;22500000;others;;KmkExoVideoView;FALSE;;27;;;FALSE;60;livestreaming;TvStream;ANTV;
TRUE;direct;tv-android;2020-02-02T14:45:09.000Z;2020-02-02T14:45:09.000Z;home;;unknown;0;others;;KmkExoVideoView;FALSE;;28;;;FALSE;0;livestreaming;TvStream;ANTV;
FALSE;direct;web-mobile;2020-02-02T11:13:45.000Z;2020-02-02T11:13:45.000Z;https://m.vidio.com/live/204-sctv-tv-stream;;unknown;0;internal;;videojs;FALSE;Android;6.0.1;Chrome Mobile WebView;62.0.3202;FALSE;0;livestreaming;TvStream;ANTV;
FALSE;direct;web-mobile;2020-02-02T14:27:28.000Z;2020-02-02T14:27:28.000Z;;500;0-200;1250;empty;FALSE;videojs;TRUE;Android;9;Chrome Mobile;79.0.3945;FALSE;0;vod;;BIKIN NANGIS!! Cerita Peserta Audisi LIDA 2020 Paling Menguras Air Mata;Entertainment
FALSE;direct;web-mobile;2020-02-02T13:31:19.000Z;2020-02-02T13:32:36.000Z;https://www.google.com/;300000;200-500;2475000;google;FALSE;videojs;TRUE;Android;6.0.1;Chrome;79.0.3945;FALSE;66;vod;;BIKIN NANGIS!! Cerita Peserta Audisi LIDA 2020 Paling Menguras Air Mata;Entertainment
TRUE;direct;app-android;2020-02-02T03:27:10.000Z;2020-02-02T04:51:26.000Z;search_result;300000;200-500;141412500;others;FALSE;KmkExoVideoView;TRUE;;27;;;FALSE;3771;vod;;Cinta Karena Cinta - Episode 297;TV Show
FALSE;embed;web-mobile;2020-02-02T09:00:26.000Z;2020-02-02T09:00:58.000Z;https://m.liputan6.com/;300000;200-500;1200000;liputan6;FALSE;videojs;TRUE;Android;9;Firefox Mobile;71.0;FALSE;32;vod;;Bentuk Antisipasi Maskapai Penerbangan Hadapi Virus Korona;News
FALSE;embed;web-mobile;2020-02-02T05:47:42.000Z;2020-02-02T05:48:01.000Z;https://m.merdeka.com/trending/mirip-rizky-febian-ini-5-penampilan-baru-sule-usai-potong-rambut-panjangnya.html;300000;200-500;525000;merdeka;FALSE;videojs;TRUE;iOS;12.4.3;Facebook;;FALSE;14;vod;;Kesal Obat Habis, Pria Wuhan Sengaja Batuk ke Arah Perawat;News
FALSE;embed;web-mobile;2020-02-02T09:28:36.000Z;2020-02-02T09:29:31.000Z;https://m.merdeka.com/artis/tinggal-di-rumah-senilai-rp300-miliar-intip-koleksi-hewan-peliharaan-alshad-ahmad.html;300000;200-500;1725000;merdeka;TRUE;videojs;TRUE;Android;9;Facebook;255.0.0;FALSE;46;vod;;Kesal Obat Habis, Pria Wuhan Sengaja Batuk ke Arah Perawat;News
FALSE;embed;web-mobile;2020-02-02T12:50:45.000Z;2020-02-02T12:51:30.000Z;https://m.merdeka.com/trending/dipertanyakan-soal-izin-lagu-dinyanyikan-tiara-idol-fiersa-besari-beri-penjelasan.html;300000;200-500;1725000;merdeka;TRUE;videojs;TRUE;Android;9;Facebook;245.0.0;FALSE;46;vod;;Kesal Obat Habis, Pria Wuhan Sengaja Batuk ke Arah Perawat;News
FALSE;embed;web-desktop;2020-02-02T03:40:18.000Z;2020-02-02T03:41:04.000Z;https://www.merdeka.com/trending/7-potret-cantik-dara-arafah-selebgram-yang-berseteru-dengan-lucinta-luna.html;700;0-200;1750;merdeka;TRUE;videojs;TRUE;Windows;7;Chrome;79.0.3945;FALSE;46;vod;;Kesal Obat Habis, Pria Wuhan Sengaja Batuk ke Arah Perawat;News
FALSE;embed;web-mobile;2020-02-02T04:35:22.000Z;2020-02-02T04:35:51.000Z;https://m.merdeka.com/dunia/pertama-kali-di-luar-china-pasien-virus-corona-di-filipina-meninggal.html?utm_source=facebook%20Merdeka%20dj&utm_medium=facebook%20Merdeka%20dj&utm_campaign=facebook%20Merdeka%20dj;300000;200-500;862500;merdeka;FALSE;videojs;TRUE;Android;7.0;Facebook;254.0.0;FALSE;23;vod;;Kesal Obat Habis, Pria Wuhan Sengaja Batuk ke Arah Perawat;News
FALSE;embed;web-mobile;2020-02-02T12:04:04.000Z;2020-02-02T12:04:48.000Z;https://m.merdeka.com/gaya/mimpi-tentang-kematian-ini-makna-sesungguhnya-menurut-pakar.html;600;0-200;1500;merdeka;FALSE;videojs;TRUE;Android;8.1.0;Chrome Mobile;79.0.3945;FALSE;25;vod;;Kesal Obat Habis, Pria Wuhan Sengaja Batuk ke Arah Perawat;News
FALSE;embed;web-mobile;2020-02-01T18:22:28.000Z;2020-02-01T18:23:43.000Z;https://m.merdeka.com/trending/mirip-rizky-febian-ini-5-penampilan-baru-sule-usai-potong-rambut-panjangnya.html;300000;200-500;1650000;merdeka;TRUE;videojs;TRUE;Android;9;Facebook;247.0.0;FALSE;44;vod;;Kesal Obat Habis, Pria Wuhan Sengaja Batuk ke Arah Perawat;News
